Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,FrameTime,CPUBusy,CPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,InstrumentedLatency
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6506.5048,0.4331,0.2271,0.2060,68.2820,24.7026,NA,0.0000,23.8597,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6506.9379,48.8055,48.5032,0.3023,92.5515,25.0533,1.3225,6469.8478,0.0014,58.7418
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6555.7434,0.3599,0.2071,0.1528,68.7993,25.4309,NA,0.0000,24.7458,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6556.1033,49.9930,49.6591,0.3339,93.8703,25.1619,0.0557,6520.3877,0.1024,58.6861
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6606.0963,0.3934,0.2367,0.1567,69.0392,25.3454,NA,0.0000,24.9376,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6606.4897,49.5842,49.2954,0.2888,93.9912,25.1520,-0.1883,6570.7067,0.0010,58.8744
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6656.0739,0.3604,0.2011,0.1593,69.5590,24.6552,NA,0.0000,24.8321,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6656.4343,50.0819,49.7205,0.3614,93.8538,25.0682,0.3372,6620.8511,0.0012,58.5372
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6706.5162,0.4417,0.2363,0.2054,68.8401,25.8571,NA,0.0000,24.7528,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6706.9579,49.8322,49.5118,0.3204,94.2555,24.8303,-0.7798,6670.9966,0.2260,59.3170
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6756.7901,0.4266,0.2573,0.1693,69.2536,24.6635,NA,0.0000,24.6128,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6757.2167,49.3344,48.9782,0.3562,93.4905,25.0591,0.6431,6721.1335,0.0017,58.6739
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6806.5511,0.3651,0.2035,0.1616,69.2152,25.3568,NA,0.0000,24.6626,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6806.9162,50.3943,50.0335,0.3608,94.2069,25.0059,-0.0310,6771.5184,0.1789,58.7049
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6857.3105,0.4821,0.2997,0.1824,68.8185,25.9850,NA,0.0000,24.8002,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6857.7926,50.2799,49.9417,0.3382,94.3214,25.1095,-0.7401,6821.7692,0.0014,59.4450
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6908.0725,0.4498,0.2542,0.1956,69.1510,24.4782,NA,0.0000,24.7543,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6908.5223,49.2984,48.9960,0.3024,93.1794,25.2225,0.8776,6872.2345,0.0012,58.5674
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6957.8207,0.3466,0.1916,0.1550,69.1035,26.0788,NA,0.0000,24.9056,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,6958.1673,49.9076,49.6465,0.2611,94.8357,24.9346,-0.8133,6922.7225,0.3021,59.3807
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7008.0749,0.3611,0.1943,0.1668,69.8627,24.4468,NA,0.0000,24.7155,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7008.4360,50.3421,49.9862,0.3559,93.9484,25.1663,0.9698,6973.0737,0.0010,58.4109
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7058.7781,0.4355,0.2338,0.2017,68.7726,25.8834,NA,0.0000,24.8328,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7059.2136,49.3108,49.0713,0.2395,94.2205,24.7798,-0.7247,7023.3987,0.3757,59.1356
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7108.5244,0.3353,0.1925,0.1428,69.6895,25.5184,NA,0.0000,24.5371,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7108.8597,50.4157,50.1287,0.2870,94.8726,25.0714,-0.1474,7073.5495,0.0012,59.2830
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7159.2754,0.3463,0.1961,0.1502,69.5283,24.4875,NA,0.0000,24.8030,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7159.6217,49.6865,49.4018,0.2847,93.6695,25.1221,0.7040,7123.8124,0.0009,58.5790
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7209.3082,0.3547,0.2084,0.1463,69.1051,26.2184,NA,0.0000,24.8169,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7209.6629,50.1013,49.8107,0.2906,94.9688,24.6837,-1.4349,7173.7180,0.2691,60.0139
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7259.7642,0.3503,0.1936,0.1567,69.5512,24.0083,NA,0.0000,24.3951,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7260.1145,49.7416,49.3793,0.3623,93.2092,25.0979,1.5163,7223.9263,0.0007,58.4976
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7309.8561,0.3670,0.2133,0.1537,68.5655,25.8825,NA,0.0000,24.7852,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7310.2231,49.7244,49.4427,0.2817,94.0810,24.7740,-0.5460,7274.3607,0.4414,59.0436
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7359.9475,0.3550,0.1908,0.1642,69.1306,27.4497,NA,0.0000,24.4660,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7360.3025,51.2278,50.7499,0.4779,96.2253,25.1923,-1.8286,7324.7558,0.0008,60.8722
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7411.5303,0.4091,0.2009,0.2082,70.1898,23.3218,NA,0.0000,24.8782,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7411.9394,49.8681,49.4904,0.3777,93.1025,25.3112,2.1225,7375.3924,0.0011,58.7497
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7461.8075,0.4990,0.2783,0.2207,68.5456,26.0746,NA,0.0000,24.9858,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7462.3065,48.9546,48.5610,0.3936,94.1212,24.2253,-1.1024,7425.6758,0.9110,59.8521
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7511.2611,0.3863,0.2271,0.1592,69.3919,25.3275,NA,0.0000,23.9845,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7511.6474,49.6208,49.3486,0.2722,94.3331,25.0170,0.6676,7475.8962,0.0833,59.1845
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7561.2682,0.3644,0.2117,0.1527,69.7293,25.8993,NA,0.0000,24.7855,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7561.6326,51.5883,51.2558,0.3325,95.2642,25.3787,-0.1505,7526.6620,0.0011,59.3350
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7613.2209,0.4679,0.2640,0.2039,69.0546,24.1974,NA,0.0000,25.0374,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7613.6888,48.8996,48.5651,0.3345,92.7841,25.1514,0.7362,7576.9743,0.0010,58.5988
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7662.5884,0.5360,0.3557,0.1803,69.0359,26.2492,NA,0.0000,24.8389,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7663.1244,50.1154,49.7940,0.3214,94.7491,24.6903,-0.8861,7627.4888,0.5612,59.4849
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7713.2398,0.3709,0.1952,0.1757,69.3240,28.4850,NA,0.0000,24.4307,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7713.6107,51.0852,50.7574,0.3278,97.4381,25.3289,-2.4963,7678.1678,0.0007,61.9812
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7764.6959,0.3546,0.2042,0.1504,71.6818,23.0176,NA,0.0000,25.0558,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7765.0505,49.5621,49.2807,0.2814,94.3448,25.1614,1.9917,7728.5060,0.0011,59.9895
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7814.6126,0.3507,0.1967,0.1540,69.9441,27.3461,NA,0.0000,24.7742,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7814.9633,50.1563,49.8874,0.2689,96.9395,24.0754,-2.3457,7778.6678,1.0037,62.3352
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7865.1196,0.5459,0.3718,0.1741,70.8586,25.1498,NA,0.0000,23.7795,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7865.6655,49.2446,48.9596,0.2850,95.4625,25.0678,0.9221,7828.8151,0.0008,61.4131
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7914.9101,0.3572,0.1941,0.1631,71.2857,23.0355,NA,0.0000,24.8070,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7915.2673,50.0519,49.7384,0.3135,93.9640,25.5456,3.0078,7879.9262,0.0005,58.4053
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7965.3192,0.4710,0.3087,0.1623,69.4577,26.5132,NA,0.0000,25.2218,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,7965.7902,50.0900,49.8156,0.2744,95.4999,24.3825,-1.2943,7930.6907,0.9936,59.6996
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8015.8802,0.3573,0.2001,0.1572,69.7924,25.7397,NA,0.0000,24.1227,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8016.2375,51.4784,51.0916,0.3868,95.1748,25.6870,1.2926,7982.1055,0.0157,58.4070
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8067.7159,0.4774,0.3076,0.1698,69.3834,25.5682,NA,0.0000,25.3746,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8068.1933,51.0027,50.7466,0.2561,94.4742,25.6466,0.0662,8033.4269,0.0011,58.3408
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8119.1960,0.3510,0.1857,0.1653,69.1181,24.7458,NA,0.0000,25.3165,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8119.5470,50.3193,49.9248,0.3945,93.5129,25.4349,0.5808,8084.4001,0.0371,57.7600
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8169.8663,0.4020,0.2418,0.1602,68.6285,27.0099,NA,0.0000,25.1137,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8170.2683,50.8877,50.5373,0.3504,95.2364,24.9906,-1.4838,8135.3611,0.4823,59.2438
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8221.1560,0.5639,0.3706,0.1933,69.3393,25.9117,NA,0.0000,24.7554,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8221.7199,50.5692,50.3036,0.2656,94.6871,25.3392,-0.2001,8186.0633,0.0007,59.4439
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8272.2891,0.4670,0.2980,0.1690,69.4571,24.6273,NA,0.0000,25.0179,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8272.7561,48.9141,48.6425,0.2716,93.6174,25.1363,0.3152,8236.3450,0.0009,59.1287
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8321.6702,0.3509,0.1873,0.1636,69.8396,24.3174,NA,0.0000,24.8202,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8322.0211,49.7440,49.4368,0.3072,93.8061,24.6022,0.4847,8286.2834,0.3353,58.6440
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8371.7651,0.4681,0.2714,0.1967,68.6643,25.4284,NA,0.0000,24.3961,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8372.2332,49.6005,49.2523,0.3482,93.6246,24.3804,-0.0694,8336.2446,0.5969,58.7134
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8421.8337,0.4763,0.2529,0.2234,68.4045,25.9361,NA,0.0000,24.1049,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8422.3100,49.3206,49.0412,0.2794,93.8643,25.0019,-0.1242,8386.4369,0.0757,58.8376
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8471.6306,0.3599,0.1952,0.1647,69.5456,25.4728,NA,0.0000,24.7007,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8471.9905,50.7667,50.4649,0.3018,94.6585,25.2400,0.0077,8436.9193,0.0009,58.8299
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8522.7572,0.3679,0.2084,0.1595,69.1318,24.5346,NA,0.0000,24.9128,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8523.1251,49.8276,49.4061,0.4215,93.2985,25.0563,0.3580,8487.0519,0.0007,58.4719
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8572.9527,0.4350,0.2333,0.2017,68.5272,26.3214,NA,0.0000,24.7076,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8573.3877,49.6314,49.2337,0.3977,94.4136,24.6704,-1.3593,8537.0703,0.3320,59.8312
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8623.0191,0.3600,0.2056,0.1544,69.4526,26.2049,NA,0.0000,24.4150,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8623.3791,50.7934,50.5093,0.2841,95.2975,25.1386,-0.5843,8587.3613,0.0007,60.4155
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8674.1725,0.5013,0.3114,0.1899,69.6427,22.8484,NA,0.0000,24.8263,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8674.6738,48.3911,48.1126,0.2785,91.9898,25.1979,2.4247,8637.7730,0.0007,57.9908
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8723.0649,0.3389,0.1905,0.1484,68.7966,27.6288,NA,0.0000,24.9038,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8723.4038,51.0768,50.6751,0.4017,96.0865,23.9414,-2.6637,8687.9360,1.1324,60.6545
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8774.4806,0.4733,0.2106,0.2627,68.9511,25.0276,NA,0.0000,23.7078,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8774.9539,48.8666,48.5914,0.2752,93.5054,25.2257,1.5028,8738.4078,0.0008,59.1517
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8823.8205,0.3658,0.1908,0.1750,69.8645,24.3085,NA,0.0000,24.8964,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8824.1863,50.4784,50.2106,0.2678,93.8072,25.3556,1.1860,8789.1280,0.0017,57.9657
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8874.6647,0.3506,0.1956,0.1550,68.6844,26.1044,NA,0.0000,25.0818,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8875.0153,50.1687,49.7758,0.3929,94.4382,24.7170,-1.1151,8839.4729,0.4394,59.0808
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8925.1840,0.4826,0.2128,0.2698,68.9865,25.5218,NA,0.0000,24.4686,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8925.6666,49.8615,49.4858,0.3757,94.0257,25.1753,0.1205,8889.8322,0.0006,58.9603
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8975.5281,0.4745,0.1954,0.2791,69.3395,26.3696,NA,0.0000,24.8246,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,8976.0026,50.5451,50.2468,0.2983,95.2346,25.1675,-1.1941,8940.1830,0.0008,60.1544
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9026.5477,0.3541,0.1922,0.1619,69.8570,24.8407,NA,0.0000,24.9028,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9026.9018,48.6823,48.3566,0.3257,94.3436,24.9964,0.0026,8990.1938,0.0005,60.1518
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9075.5841,0.3415,0.1938,0.1477,70.6577,24.5830,NA,0.0000,24.7329,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9075.9256,49.7070,49.4181,0.2889,94.8992,24.8678,0.4647,9040.2379,0.1460,59.6871
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9125.6326,0.5799,0.2960,0.2839,70.0600,24.0050,NA,0.0000,24.6431,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9126.2125,49.8864,49.5670,0.3194,93.4851,24.8946,1.4982,9090.6089,0.2826,58.1889
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9176.0989,0.3550,0.1988,0.1562,68.4933,26.5618,NA,0.0000,24.6924,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9176.4539,50.5413,50.1732,0.3681,94.7001,24.6488,-0.8382,9141.2271,0.6516,59.0271
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9226.9952,0.4537,0.2426,0.2111,68.8076,26.1697,NA,0.0000,24.4358,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9227.4489,50.5852,50.1591,0.4261,94.5236,25.5382,0.2715,9192.3171,0.0011,58.7556
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9278.0341,0.4217,0.2041,0.2176,69.4766,25.2269,NA,0.0000,25.2134,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9278.4558,50.9284,50.5525,0.3759,94.2818,25.5251,0.3006,9243.3828,0.0008,58.4550
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9329.3842,0.4593,0.2433,0.2160,68.8785,25.9763,NA,0.0000,25.2190,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9329.8435,49.6697,49.3831,0.2866,94.3955,25.1896,-0.8360,9294.0482,0.1276,59.2910
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9379.5132,0.3387,0.1915,0.1472,69.9154,24.4415,NA,0.0000,24.8808,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9379.8519,50.2169,49.8524,0.3645,94.0182,25.2108,0.8048,9344.4841,0.0009,58.4862
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9430.0688,0.4107,0.2044,0.2063,69.0121,26.7289,NA,0.0000,24.9090,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9430.4795,50.9496,50.6823,0.2673,95.3303,24.7801,-1.5306,9394.8932,0.4197,60.0168
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9481.4291,0.3509,0.1906,0.1603,69.1608,23.4135,NA,0.0000,24.5550,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9481.7800,49.0435,48.6682,0.3753,92.2234,25.0862,1.9811,9445.0679,0.0011,58.0357
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9530.8235,0.4676,0.2578,0.2098,68.2661,26.8216,NA,0.0000,24.7724,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9531.2911,50.3056,49.8782,0.4274,94.6201,24.3283,-1.5047,9495.4710,0.8706,59.5404
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9581.5967,0.3641,0.2012,0.1629,68.6428,27.1192,NA,0.0000,24.0954,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9581.9608,50.9881,50.6418,0.3463,95.3979,25.1985,-1.0359,9545.8826,0.0008,60.5763
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9632.9489,0.4200,0.2567,0.1633,69.6083,24.3069,NA,0.0000,24.9348,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9633.3689,48.4442,48.1788,0.2654,93.4952,25.1896,0.8875,9596.2755,0.0011,59.6888
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9681.8131,0.3463,0.1960,0.1503,70.2406,24.8495,NA,0.0000,24.8745,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9682.1594,49.7715,49.4648,0.3067,94.7438,24.6006,0.0189,9646.3335,0.4251,59.6699
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9731.9309,0.3540,0.1938,0.1602,69.5729,25.4038,NA,0.0000,24.3667,NA
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9732.2849,50.0492,49.5295,0.5197,94.6227,24.6257,0.0479,9696.3858,0.3892,59.6220
Stalker2-Win64-Shipping.exe,8048,0x37CE4E130,DXGI,0,0,1,Hardware: Independent Flip,Application,9782.3341,0.3754,0.2098,0.1656,69.1992,24.2226,NA,0.0000,24.4104,NA
