Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,FrameTime,CPUBusy,CPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,InstrumentedLatency
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11895.8254,47.8045,47.5088,0.2957,90.9679,48.0562,-1.2254,11869.3519,NA,57.3333
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11943.6299,47.0607,46.7385,0.3222,91.2196,46.4162,-0.5278,11916.8803,NA,57.8611
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11990.6906,48.2475,48.0062,0.2413,90.5751,46.5018,1.0333,11964.3298,NA,56.8278
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12038.9381,46.5366,46.2595,0.2771,88.8294,47.0365,0.7038,12011.5354,NA,56.1240
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12085.4747,46.7127,46.3550,0.3577,89.3293,46.7473,-0.1970,12058.3749,NA,56.3210
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12132.1874,47.4560,47.1855,0.2705,89.3639,47.9566,0.5020,12105.6242,NA,55.8190
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12179.6434,47.8299,47.5850,0.2449,89.8645,50.5141,-0.3013,12153.2795,NA,56.1203
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12227.4733,47.7111,47.4403,0.2708,92.5487,46.1907,-3.1975,12200.5961,NA,59.3178
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12275.1844,47.1314,46.8968,0.2346,91.0283,45.8165,1.0123,12247.7991,NA,58.3055
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12322.3158,47.3134,47.0613,0.2521,89.7134,46.7021,1.3893,12295.0049,NA,56.9162
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12369.6292,46.3380,46.0489,0.2891,89.1021,46.4469,0.2707,12341.9777,NA,56.6455
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12415.9672,47.2918,46.9857,0.3061,89.2110,47.9390,0.3861,12388.8107,NA,56.2594
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12463.2590,47.3185,47.0345,0.2840,89.8582,48.6706,-0.2949,12436.4548,NA,56.5543
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12510.5775,48.5130,48.1956,0.3174,91.2103,48.7883,-1.1268,12483.9986,NA,57.6811
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12559.0905,46.3100,46.0599,0.2501,91.4856,45.4998,-1.3809,12531.4060,NA,59.0620
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12605.4005,47.7783,47.5126,0.2657,90.6754,46.0784,1.5964,12578.5022,NA,57.4656
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12653.1788,46.1390,45.8585,0.2805,88.9755,47.6000,0.9411,12625.5217,NA,56.5245
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12699.3178,47.3666,47.0577,0.3089,90.4365,47.1736,-0.6961,12672.4256,NA,57.2206
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12746.6844,48.4926,48.2117,0.2809,90.2435,47.8460,-0.0782,12719.5210,NA,57.2988
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12795.1770,46.0669,45.8220,0.2449,89.5969,45.6448,-0.1831,12767.1839,NA,57.4819
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12841.2439,47.0859,46.7136,0.3723,89.1748,49.4858,2.0214,12814.8501,NA,55.4605
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12888.3298,48.5508,48.1847,0.3661,91.5747,48.5989,-1.9100,12862.4259,NA,57.3705
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12936.8806,47.1300,46.8252,0.3048,91.6228,45.9761,-0.7352,12910.2896,NA,58.1057
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12984.0106,48.0706,47.7642,0.3064,90.4689,46.8430,1.3827,12957.6484,NA,56.7230
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13032.0812,46.8533,46.5834,0.2699,89.2413,47.4223,0.6811,13005.1725,NA,56.0419
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13078.9345,47.5969,47.3215,0.2754,89.8103,47.7463,-0.2592,13052.3356,NA,56.3011
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13126.5314,47.0154,46.6960,0.3194,89.9597,47.1491,-0.2817,13099.8002,NA,56.5828
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13173.5468,47.9394,47.6443,0.2951,90.0934,49.1571,0.3156,13147.2649,NA,56.2672
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13221.4862,48.0696,47.8156,0.2540,91.3111,45.8350,-1.8755,13194.5465,NA,58.1427
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13269.5558,45.8069,45.5042,0.3027,89.0765,47.0640,1.1024,13241.4839,NA,57.0403
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13315.3627,47.3609,47.0868,0.2741,90.3336,48.0118,-0.1650,13288.3829,NA,57.2053
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13362.7236,46.4336,46.1353,0.2983,90.9845,44.8378,-1.2798,13335.1149,NA,58.4851
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13409.1572,46.4975,46.2268,0.2707,89.3887,46.2907,1.8361,13381.7888,NA,56.6490
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13455.6547,47.5572,47.2751,0.2821,89.1819,49.1321,0.7880,13428.8675,NA,55.8610
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13503.2119,47.8883,47.6317,0.2566,90.7568,45.8995,-1.8832,13476.1164,NA,57.7442
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13551.1002,46.2739,45.9425,0.3314,88.7680,48.8131,1.5502,13523.5661,NA,56.1940
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13597.3741,49.0027,48.7057,0.2970,91.3072,49.3030,-0.8639,13571.5153,NA,57.0579
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13646.3768,47.0552,46.7784,0.2768,91.6075,46.0259,-1.6776,13619.1407,NA,58.7355
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13693.4320,47.0682,46.7887,0.2795,90.5782,46.6381,1.2096,13666.3762,NA,57.5259
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13740.5002,48.0120,47.7302,0.2818,90.1481,47.3306,0.5060,13713.5203,NA,57.0199
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13788.5122,47.0203,46.7388,0.2815,89.4667,45.1633,-0.1958,13760.6551,NA,57.2157
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13835.5325,46.0910,45.6828,0.4082,87.6097,48.7834,1.8392,13807.6576,NA,55.3765
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13881.6235,47.3890,47.0838,0.3052,90.3021,50.2535,-1.4260,13855.0150,NA,56.8025
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13929.0125,60.7778,60.2497,0.5281,93.1666,44.4866,-2.5552,13902.7133,NA,59.3577
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13989.7903,34.0700,33.7852,0.2848,76.8754,47.4847,2.9559,13950.1558,NA,56.4018
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14023.8603,47.7027,47.3610,0.3417,90.2901,48.4569,-0.1440,13997.4965,NA,56.5458
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14071.5630,47.0906,46.8011,0.2895,91.0443,46.2055,-1.4281,14044.5253,NA,57.9739
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14118.6536,47.4558,47.1598,0.2960,90.1592,46.1929,1.1954,14091.9262,NA,56.7785
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14166.1094,47.0648,46.7520,0.3128,88.8963,48.2188,1.4832,14139.6023,NA,55.2953
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14213.1742,48.1375,47.8331,0.3044,90.0503,49.7488,-0.4895,14187.3316,NA,55.7848
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14261.3117,47.9527,47.7001,0.2526,91.6616,46.3811,-2.0580,14235.0224,NA,57.8428
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14309.2644,47.5099,47.2335,0.2764,90.0900,47.5057,1.3215,14282.7250,NA,56.5213
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14356.7743,47.8069,47.5076,0.2993,90.0858,48.2976,0.0254,14330.2561,NA,56.4959
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14404.5812,47.3024,47.0083,0.2941,90.5765,45.9703,-1.0814,14377.4723,NA,57.5773
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14451.8836,46.6811,46.3661,0.3150,89.2444,48.0912,0.9705,14424.4131,NA,56.6068
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14498.5647,47.5213,47.2547,0.2666,90.6545,47.0170,-0.7749,14471.7294,NA,57.3817
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14546.0860,47.3015,46.9843,0.3172,90.1502,46.1282,0.2334,14518.9798,NA,57.1483
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14593.3875,46.8575,46.5955,0.2620,88.9769,47.5084,0.9279,14566.0359,NA,56.2204
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14640.2450,46.9321,46.6213,0.3108,89.6278,47.7196,-0.3030,14613.2413,NA,56.5234
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14687.1771,47.1642,46.8743,0.2899,90.4153,47.3201,-0.5143,14660.4466,NA,57.0377
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14734.3413,48.1629,47.8916,0.2713,90.5712,46.7766,0.2081,14707.9748,NA,56.8296
Stalker2-Win64-Shipping.exe,8048,0x17D20F500,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,14782.5042,46.8079,46.5356,0.2723,89.1849,48.2029,0.6165,14755.3679,NA,56.2131
